LAT;;;;;10.8486;10.8486;10.8486;10.8486;10.8486
LON;;;;;106.772;106.772;106.772;106.772;106.772
ASL;;;;;29.0000;29.0000;29.0000;29.0000;29.0000
CITY;;;;;Thủ Đức;Thủ Đức;Thủ Đức;Thủ Đức;Thủ Đức
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative Humidity;Total Precipitation;Wind Speed;Wind Direction
UNIT;;;;;°C;%;mm;km/h;°
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;7;7;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Total Precipitation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;10;02;10;00;28.13;80.00;1.50;5.09;261.87
2018;10;02;11;00;28.15;80.00;0.90;6.03;252.65
2018;10;02;12;00;28.17;80.00;0.70;6.99;258.11
2018;10;02;13;00;28.11;80.00;0.50;8.05;259.70
2018;10;02;14;00;28.05;79.00;0.50;8.29;267.51
2018;10;02;15;00;27.97;79.00;0.20;7.56;270.00
2018;10;02;16;00;27.67;82.00;0.30;6.48;270.00
2018;10;02;17;00;27.97;81.00;0.20;5.05;274.09
2018;10;02;18;00;27.15;83.00;0.00;3.60;270.00
2018;10;02;19;00;26.81;84.00;0.00;2.62;254.05
2018;10;02;20;00;26.42;86.00;0.00;1.61;243.43
2018;10;02;21;00;26.12;87.00;0.00;1.30;236.31
2018;10;02;22;00;25.84;88.00;0.00;1.02;225.00
2018;10;02;23;00;25.64;89.00;0.00;0.80;206.57
